OK,Funny,Ingenious,Longwinded,Persuasive,Courageous,Jaw-dropping,Unconvincing,Inspiring,Informative,Fascinating,Beautiful,Obnoxious,Confusing,url
141,69,254,47,199,305,304,86,775,716,1070,209,48,41,"https://www.ted.com/talks/stephen_hawking_asks_big_questions_about_the_universe
"
137,58,87,120,1175,653,534,288,1435,1055,340,68,210,74,"https://www.ted.com/talks/al_gore_s_new_thinking_on_the_climate_crisis
"
80,132,3249,8,159,89,2368,9,1338,843,1684,159,14,15,"https://www.ted.com/talks/johnny_lee_demos_wii_remote_hacks
"
31,1,109,20,16,87,142,38,240,52,168,204,37,16,"https://www.ted.com/talks/tod_machover_and_dan_ellsey_play_new_music
"
105,7,93,40,285,35,69,29,268,555,258,27,3,24,"https://www.ted.com/talks/yochai_benkler_on_the_new_open_source_economics
"
14,0,56,4,123,112,23,10,177,105,53,20,0,1,"https://www.ted.com/talks/ernest_madu_on_world_class_health_care
"
298,560,172,273,106,157,59,148,752,304,444,416,43,204,"https://www.ted.com/talks/amy_tan_on_creativity
"
116,58,582,41,440,88,747,96,753,2050,2551,349,27,79,"https://www.ted.com/talks/brian_greene_on_string_theory
"
93,237,239,21,169,47,449,34,838,1276,1633,448,16,29,"https://www.ted.com/talks/brian_cox_on_cern_s_supercollider
"
64,143,59,32,0,13,16,19,21,3,31,23,81,35,"https://www.ted.com/talks/they_might_be_giants_play_at_8_30_am
"
78,10,19,66,91,49,8,23,202,93,37,36,2,9,"https://www.ted.com/talks/hector_ruiz_on_connecting_the_world
"
60,18,1247,54,610,181,1479,51,1093,1084,1921,167,25,87,"https://www.ted.com/talks/paul_stamets_on_6_ways_mushrooms_can_save_the_world
"
43,8,131,30,141,18,28,22,66,252,172,9,6,19,"https://www.ted.com/talks/paul_ewald_asks_can_we_domesticate_germs
"
88,80,267,117,6,22,453,32,214,35,488,367,26,36,"https://www.ted.com/talks/michael_moschen_juggles_rhythm_and_motion
"
82,643,977,13,312,41,642,16,676,925,1846,122,14,6,"https://www.ted.com/talks/joshua_klein_on_the_intelligence_of_crows
"
167,135,100,16,567,199,363,94,194,1219,340,26,46,24,"https://www.ted.com/talks/alisa_miller_shares_the_news_about_the_news
"
210,194,102,110,1914,389,305,183,1425,2217,505,70,92,37,"https://www.ted.com/talks/mark_bittman_on_what_s_wrong_with_what_we_eat
"
25,39,70,7,332,70,557,4,623,366,704,118,20,5,"https://www.ted.com/talks/robert_ballard_on_exploring_the_oceans
"
140,124,193,59,84,34,44,51,444,187,175,143,24,19,"https://www.ted.com/talks/yves_behar_on_designing_objects_that_tell_stories
"
42,119,383,13,8,27,140,7,320,35,370,489,12,5,"https://www.ted.com/talks/arthur_ganson_makes_moving_sculpture
"
27,5,19,13,30,37,7,19,70,66,24,6,14,16,"https://www.ted.com/talks/dr_seyi_oyesola_tours_a_hospital_in_nigeria
"
58,10,67,36,443,116,34,31,330,410,117,22,17,18,"https://www.ted.com/talks/paul_collier_shares_4_ways_to_help_the_bottom_billion
"
121,48,253,89,248,136,197,313,186,405,652,45,68,118,"https://www.ted.com/talks/susan_blackmore_on_memes_and_temes
"
70,273,45,31,9,23,23,27,170,81,157,22,116,10,"https://www.ted.com/talks/nathan_myhrvold_on_archeology_animal_photography_bbq
"
30,1,6,7,0,22,31,8,100,0,84,330,4,8,"https://www.ted.com/talks/rokia_traore_sings_kounandi
"
51,2,25,90,142,101,153,61,448,315,512,256,43,43,"https://www.ted.com/talks/wade_davis_on_the_worldwide_web_of_belief_and_ritual
"
131,18,18,12,28,6,7,65,30,104,78,13,12,11,"https://www.ted.com/talks/murray_gell_mann_on_the_ancestor_of_language
"
67,131,41,41,10,10,55,28,100,411,319,38,8,31,"https://www.ted.com/talks/george_dyson_at_the_birth_of_the_computer
"
123,13,307,75,703,389,509,108,831,764,565,232,73,11,"https://www.ted.com/talks/chris_jordan_pictures_some_shocking_stats
"
81,65,39,2,248,20,44,22,257,571,225,13,1,11,"https://www.ted.com/talks/dean_ornish_says_your_genes_are_not_your_fate
"
28,82,276,11,47,4,265,4,221,255,495,49,3,9,"https://www.ted.com/talks/robert_full_on_engineering_and_evolution
"
51,10,682,0,62,17,118,21,163,224,211,13,3,15,"https://www.ted.com/talks/adam_grosser_and_his_sustainable_fridge
"
64,11,66,57,208,112,27,80,16,307,86,7,24,23,"https://www.ted.com/talks/steven_levitt_on_child_carseats
"
143,1960,900,47,1291,396,1303,36,8108,639,2736,5967,28,37,"https://www.ted.com/talks/benjamin_zander_on_music_and_passion
"
25,3,28,11,80,50,19,10,171,89,55,21,7,4,"https://www.ted.com/talks/nicholas_negroponte_on_one_laptop_per_child_two_years_on
"
104,370,51,5,3,19,12,27,20,1,32,134,26,14,"https://www.ted.com/talks/nellie_mckay_sings_clonie_1
"
62,19,44,13,2,21,36,38,20,0,57,41,97,54,"https://www.ted.com/talks/sxip_shirey_at_the_breathing_place
"
40,68,12,0,13,121,45,11,264,18,77,216,2,0,"https://www.ted.com/talks/peter_diamandis_on_stephen_hawking_in_zero_g
"
24,24,11,22,14,344,157,12,650,37,386,817,23,9,"https://www.ted.com/talks/rick_smolan_tells_the_story_of_a_girl
"
18,0,27,3,8,16,65,8,150,0,48,243,4,5,"https://www.ted.com/talks/raul_midon_plays_everybody_and_peace_on_earth
"
8,2,6,4,20,175,21,3,136,50,42,23,0,9,"https://www.ted.com/talks/corneille_ewango_is_a_hero_of_the_congo_forest
"
32,44,150,18,6,0,64,11,42,79,179,14,5,0,"https://www.ted.com/talks/torsten_reil_studies_biology_to_make_animation
"
205,6,15,39,29,224,23,112,250,36,36,65,53,91,"https://www.ted.com/talks/david_hoffman_on_losing_everything
"
47,22,136,31,355,43,88,20,249,514,373,20,5,27,"https://www.ted.com/talks/clay_shirky_on_institutions_versus_collaboration
"
48,476,95,8,20,60,54,7,79,3,53,383,26,7,"https://www.ted.com/talks/nellie_mckay_sings_feminists_and_if_i_had_you
"
70,82,115,83,46,52,38,112,221,109,252,50,18,23,"https://www.ted.com/talks/freeman_dyson_says_let_s_look_for_life_in_the_outer_solar_system
"
347,202,144,154,253,50,92,131,499,1157,1063,639,35,55,"https://www.ted.com/talks/helen_fisher_studies_the_brain_in_love
"
109,71,56,122,411,470,148,356,1090,163,294,420,158,25,"https://www.ted.com/talks/billy_graham_on_technology_faith_and_suffering
"
219,936,250,105,130,345,45,150,422,376,531,50,116,52,"https://www.ted.com/talks/a_j_jacobs_year_of_living_biblically
"
336,1819,803,79,252,206,3715,505,267,137,2555,208,161,273,"https://www.ted.com/talks/keith_barry_does_brain_magic
"
202,75,166,96,609,89,120,60,1244,1094,708,173,24,34,"https://www.ted.com/talks/martin_seligman_on_the_state_of_psychology
"
32,0,18,2,3,10,0,11,54,38,23,81,9,3,"https://www.ted.com/talks/marisa_fick_jordan_shares_the_wonder_of_zulu_wire_art
"
40,127,16,19,44,491,135,8,672,45,126,591,5,11,"https://www.ted.com/talks/chris_abani_muses_on_humanity
"
86,16,10,30,75,24,28,44,109,285,206,55,16,22,"https://www.ted.com/talks/louise_leakey_digs_for_humanity_s_origins
"
39,21,146,24,9,47,55,21,336,55,260,321,15,8,"https://www.ted.com/talks/jonathan_harris_collects_stories
"
48,33,18,22,12,8,13,38,43,71,37,48,33,25,"https://www.ted.com/talks/reed_kroloff_on_modern_and_romantic_architecture
"
171,31,188,97,199,65,218,119,356,543,653,35,29,44,"https://www.ted.com/talks/kevin_kelly_on_the_next_5_000_days_of_the_web
"
102,15,147,40,54,27,26,43,113,256,211,19,10,31,"https://www.ted.com/talks/kwabena_boahen_on_a_computer_that_works_like_the_brain
"
48,89,536,7,55,22,362,3,329,411,747,401,1,6,"https://www.ted.com/talks/robert_lang_folds_way_new_origami
"
85,67,53,8,0,10,41,10,25,4,73,69,11,5,"https://www.ted.com/talks/bruno_bowden_folds_while_rufus_cappadocia_plays
"
66,14,104,22,139,18,165,19,182,951,927,73,10,26,"https://www.ted.com/talks/patricia_burchat_leads_a_search_for_dark_energy
"
36,10,82,20,99,18,94,26,150,468,480,38,18,20,"https://www.ted.com/talks/spencer_wells_is_building_a_family_tree_for_all_humanity
"
84,120,26,26,73,40,126,15,487,189,408,500,19,4,"https://www.ted.com/talks/david_griffin_on_how_photography_connects
"
90,1552,399,59,34,13,1583,46,69,14,799,80,19,52,"https://www.ted.com/talks/lennart_green_does_close_up_card_magic
"
78,134,74,34,321,25,31,31,392,581,266,63,28,12,"https://www.ted.com/talks/ian_dunbar_on_dog_friendly_dog_training
"
83,255,56,5,14,27,23,10,103,6,48,315,36,4,"https://www.ted.com/talks/nellie_mckay_sings_the_dog_song
"
19,9,65,17,6,4,35,22,38,36,92,53,12,18,"https://www.ted.com/talks/john_walker_re_creates_great_performances
"
102,35,258,53,255,98,137,29,620,435,461,81,8,18,"https://www.ted.com/talks/sugata_mitra_shows_how_kids_teach_themselves
"
37,13,6,12,68,99,8,8,231,51,46,47,15,7,"https://www.ted.com/talks/ory_okolloh_on_becoming_an_activist
"
106,1193,149,13,21,20,296,16,97,29,430,300,19,13,"https://www.ted.com/talks/einstein_the_parrot_talks_and_squawks
"
19,7,172,22,14,13,147,8,70,140,239,17,7,46,"https://www.ted.com/talks/paul_rothemund_details_dna_folding
"
26,0,73,14,125,75,26,29,216,70,105,15,15,0,"https://www.ted.com/talks/peter_diamandis_on_our_next_giant_leap
"
47,27,22,30,24,1,7,17,25,154,60,6,7,18,"https://www.ted.com/talks/peter_hirshberg_on_tv_and_the_web
"
228,225,118,39,215,27,48,92,193,466,260,20,35,51,"https://www.ted.com/talks/jonathan_drori_on_what_we_think_we_know
"
42,18,16,20,152,98,36,14,381,143,81,161,10,11,"https://www.ted.com/talks/jane_goodall_at_tedglobal_07
"
59,18,10,32,135,42,99,65,23,393,99,3,22,8,"https://www.ted.com/talks/irwin_redlener_warns_of_nuclear_terrorism
"
43,2,73,39,60,71,26,25,179,197,102,9,10,10,"https://www.ted.com/talks/brewster_kahle_builds_a_free_digital_library
"
25,48,30,3,34,21,257,5,155,334,625,342,13,7,"https://www.ted.com/talks/david_gallo_on_life_in_the_deep_oceans
"
84,481,63,61,15,31,35,26,130,8,90,273,71,24,"https://www.ted.com/talks/carmen_agra_deedy_spins_stories
"
67,49,5,57,0,2,0,38,7,68,32,3,50,17,"https://www.ted.com/talks/keith_bellows_on_the_camel_s_hump
"
59,13,24,50,404,200,163,57,314,416,108,40,94,20,"https://www.ted.com/talks/ann_cooper_talks_school_lunches
"
199,274,399,89,1666,493,233,315,1451,1788,1579,169,218,70,"https://www.ted.com/talks/jonathan_haidt_on_the_moral_mind
"
40,11,30,49,151,293,54,50,431,100,101,123,27,18,"https://www.ted.com/talks/eve_ensler_on_security
"
66,3,30,47,212,15,23,27,144,496,71,13,28,8,"https://www.ted.com/talks/david_s_rose_on_pitching_to_vcs
"
55,105,54,62,17,24,10,89,33,63,71,5,27,111,"https://www.ted.com/talks/marvin_minsky_on_health_and_the_human_mind
"
128,50,217,85,904,738,785,51,1599,1288,1296,136,52,52,"https://www.ted.com/talks/philip_zimbardo_on_the_psychology_of_evil
"
211,45,50,12,364,145,18,79,766,161,110,542,15,22,"https://www.ted.com/talks/laura_trice_suggests_we_all_say_thank_you
"
71,102,151,73,6,10,28,30,95,59,137,48,25,19,"https://www.ted.com/talks/caleb_chung_plays_with_pleo
"
84,86,66,42,284,146,34,52,116,467,344,20,21,21,"https://www.ted.com/talks/steven_pinker_chalks_it_up_to_the_blank_slate
"
79,73,77,26,52,9,30,26,78,169,160,10,10,12,"https://www.ted.com/talks/rodney_brooks_on_robots
"
87,90,100,10,14,18,16,25,211,24,80,147,19,12,"https://www.ted.com/talks/stefan_sagmeister_on_what_he_has_learned
"
122,0,23,117,118,72,8,268,59,140,46,13,92,79,"https://www.ted.com/talks/noah_feldman_says_politics_and_religion_are_technologies
"
67,12,101,70,12,21,33,65,105,46,120,98,71,19,"https://www.ted.com/talks/liz_diller_plays_with_architecture
"
13,0,7,5,73,62,88,6,78,102,16,21,0,0,"https://www.ted.com/talks/james_nachtwey_fights_xdrtb
"
125,99,63,102,72,32,72,87,158,229,271,119,56,27,"https://www.ted.com/talks/david_perry_on_videogames
"
33,168,30,24,37,25,38,9,481,239,249,317,6,3,"https://www.ted.com/talks/doris_kearns_goodwin_on_learning_from_past_presidents
"
52,37,21,41,21,1,4,31,24,114,55,4,8,16,"https://www.ted.com/talks/steven_johnson_on_the_web_as_a_city
"
200,175,156,71,8,26,316,57,54,4,244,65,64,17,"https://www.ted.com/talks/james_burchfield_plays_invisible_turntables
"
103,68,295,85,90,96,297,52,321,381,879,597,21,376,"https://www.ted.com/talks/garrett_lisi_on_his_theory_of_everything
"
69,32,62,48,23,13,17,34,91,106,145,54,21,18,"https://www.ted.com/talks/paola_antonelli_previews_design_and_the_elastic_mind
"
98,28,23,88,52,8,7,62,31,171,86,39,69,27,"https://www.ted.com/talks/virginia_postrel_on_glamour
"
49,76,36,14,425,27,46,23,423,587,167,46,0,13,"https://www.ted.com/talks/dean_ornish_on_healing
"
226,1795,283,170,27,46,36,71,106,33,171,495,81,65,"https://www.ted.com/talks/john_hodgman_s_brief_digression
"
29,6,47,19,26,5,17,2,54,52,58,19,0,0,"https://www.ted.com/talks/paul_maccready_on_nature_vs_humans
"
261,23,163,218,271,55,62,72,1110,1079,927,110,6,113,"https://www.ted.com/talks/mihaly_csikszentmihalyi_on_flow
"
33,5,0,0,47,111,88,4,62,65,28,42,8,1,"https://www.ted.com/talks/kristen_ashburn_s_heart_rending_pictures_of_aids
"
143,17,83,164,503,79,54,104,231,729,299,28,40,32,"https://www.ted.com/talks/jared_diamond_on_why_societies_collapse
"
194,630,258,23,10,11,36,56,86,32,132,211,47,98,"https://www.ted.com/talks/rives_tells_a_story_of_mixed_emoticons
"
107,90,178,56,19,9,55,60,87,142,205,8,47,15,"https://www.ted.com/talks/toys_from_the_future
"
17,0,3,12,40,137,33,9,68,68,40,47,0,7,"https://www.ted.com/talks/newton_aduaka_tells_the_story_of_ezra
"
14,0,3,30,21,7,2,20,45,11,8,28,13,7,"https://www.ted.com/talks/jackie_tabick
"
21,20,38,23,105,32,30,9,369,68,85,169,4,7,"https://www.ted.com/talks/swami_dayananda_saraswati
"
13,6,3,15,15,2,1,6,73,12,5,47,12,3,"https://www.ted.com/talks/james_forbes
"
16,0,8,35,56,38,12,40,274,64,56,182,24,27,"https://www.ted.com/talks/imam_feisal_abdul_rauf
"
26,18,6,20,35,14,8,11,148,23,27,60,12,9,"https://www.ted.com/talks/robert_thurman_on_compassion
"
27,8,11,32,64,15,4,20,57,88,42,8,7,13,"https://www.ted.com/talks/robert_wright_the_evolution_of_compassion
"
64,11,78,41,17,17,24,34,53,66,98,45,85,14,"https://www.ted.com/talks/graham_hawkes_flies_through_the_ocean
"
54,2,17,21,72,13,5,10,48,138,65,4,1,2,"https://www.ted.com/talks/james_surowiecki_on_the_turning_point_for_social_media
"
30,58,35,15,94,279,136,9,754,36,274,272,1,15,"https://www.ted.com/talks/john_francis_walks_the_earth
"
112,321,225,106,288,63,55,23,766,457,336,44,5,19,"https://www.ted.com/talks/tim_brown_on_creativity_and_play
"
26,44,179,7,63,12,24,8,51,239,267,38,7,20,"https://www.ted.com/talks/luca_turin_on_the_science_of_scent
"
61,10,32,42,68,12,10,65,42,92,73,6,9,40,"https://www.ted.com/talks/lee_smolin_on_science_and_democracy
"
37,0,4,45,121,112,16,26,176,151,59,25,9,2,"https://www.ted.com/talks/samantha_power_on_a_complicated_hero
"
45,30,36,20,9,5,61,3,62,127,164,41,6,7,"https://www.ted.com/talks/charles_elachi_on_the_mars_rovers
"
127,1080,324,93,21,54,45,30,128,20,167,77,70,10,"https://www.ted.com/talks/ursus_wehrli_tidies_up_art
"
22,3,35,88,11,16,17,22,84,45,69,57,11,19,"https://www.ted.com/talks/stewart_brand_on_the_long_now
"
140,325,39,103,6,26,9,60,125,44,74,78,97,95,"https://www.ted.com/talks/isaac_mizrahi_on_fashion_and_creativity
"
28,6,9,21,18,15,15,10,95,86,48,19,3,7,"https://www.ted.com/talks/franco_sacchi_on_nollywood
"
126,13,129,98,65,14,364,39,178,486,663,325,19,112,"https://www.ted.com/talks/george_smoot_on_the_design_of_the_universe
"
42,1,20,71,54,32,10,45,56,139,62,2,15,18,"https://www.ted.com/talks/bill_joy_muses_on_what_s_next
"
33,183,96,43,273,51,116,31,534,360,479,278,32,3,"https://www.ted.com/talks/dan_barber_s_surprising_foie_gras_parable
"
47,121,24,4,67,28,2,27,120,21,32,18,7,10,"https://www.ted.com/talks/andy_hobsbawm_says_do_the_green_thing
"
83,43,23,0,271,24,81,14,61,607,130,1,10,1,"https://www.ted.com/talks/gregory_petsko_on_the_coming_neurological_epidemic
"
41,13,10,21,52,33,229,5,225,337,510,341,4,1,"https://www.ted.com/talks/richard_preston_on_the_giant_trees
"
114,9,54,116,51,15,25,95,74,164,152,10,44,31,"https://www.ted.com/talks/the_inspiration_of_second_life
"
102,14,39,29,41,13,12,230,56,127,61,11,54,24,"https://www.ted.com/talks/reinventing_the_car
"
90,2,102,5,6,2,24,33,35,51,83,42,0,18,"https://www.ted.com/talks/nick_sears_demos_the_orb
"
20,120,78,4,5,6,31,0,133,38,145,158,2,2,"https://www.ted.com/talks/david_holt_plays_mountain_music
"
32,44,9,38,10,38,13,3,182,17,85,172,0,7,"https://www.ted.com/talks/eva_zeisel_on_the_playful_search_for_beauty
"
31,63,15,11,221,32,47,4,268,389,238,96,7,2,"https://www.ted.com/talks/dennis_vanengelsdorp_a_plea_for_bees
"
71,29,51,5,29,6,52,17,107,128,159,56,13,10,"https://www.ted.com/talks/jay_walker_s_library_of_human_imagination
"
132,441,338,86,887,53,215,53,541,1402,1396,61,29,44,"https://www.ted.com/talks/dan_gilbert_researches_happiness
"
232,459,85,61,147,20,43,92,109,471,300,53,39,13,"https://www.ted.com/talks/benjamin_wallace_on_the_price_of_happiness
"
26,6,18,23,31,18,32,20,53,131,110,10,4,2,"https://www.ted.com/talks/penelope_boston
"
65,58,52,25,53,0,61,28,45,239,313,83,9,8,"https://www.ted.com/talks/steven_strogatz_on_sync
"
15,5,47,0,37,67,27,12,246,53,57,75,5,3,"https://www.ted.com/talks/nicholas_negroponte_takes_olpc_to_colombia
"
62,648,121,33,44,5,38,9,24,598,354,26,22,10,"https://www.ted.com/talks/jennifer_8_lee_looks_for_general_tso
"
40,125,25,57,66,98,22,53,89,109,87,8,38,27,"https://www.ted.com/talks/kary_mullis_on_what_scientists_do
"
56,18,15,57,1,8,0,30,42,16,17,8,29,33,"https://www.ted.com/talks/john_maeda_on_design
"
27,7,15,19,24,29,17,7,121,125,115,20,9,10,"https://www.ted.com/talks/paul_sereno_digs_up_dinosaurs
"
57,1,49,46,29,37,26,124,54,72,78,0,18,4,"https://www.ted.com/talks/paul_moller_on_the_skycar
"
50,3,33,46,12,2,9,33,41,86,60,36,10,14,"https://www.ted.com/talks/greg_lynn_on_organic_design
"
66,8,21,75,17,2,1,49,82,54,44,57,18,18,"https://www.ted.com/talks/rob_forbes_on_ways_of_seeing
"
85,245,217,59,57,14,36,42,224,218,325,78,10,58,"https://www.ted.com/talks/scott_mccloud_on_comics
"
78,81,27,80,18,8,16,19,116,208,141,72,15,7,"https://www.ted.com/talks/peter_reinhart_on_bread
"
93,35,73,42,168,6,20,48,164,263,122,15,14,30,"https://www.ted.com/talks/joseph_pine_on_what_consumers_want
"
31,54,39,12,50,42,12,9,263,68,80,50,6,3,"https://www.ted.com/talks/paula_scher_gets_serious
"
38,363,75,25,40,13,18,25,228,51,87,55,15,12,"https://www.ted.com/talks/david_carson_on_design
"
36,2,19,30,37,6,7,18,67,67,30,3,8,7,"https://www.ted.com/talks/jamais_cascio_looks_ahead
"
33,26,37,17,46,9,34,26,61,168,140,10,16,2,"https://www.ted.com/talks/barry_schuler_genomics_101
"
60,2,7,62,41,19,6,31,144,42,21,56,25,12,"https://www.ted.com/talks/sherwin_nuland_on_hope
"
49,58,756,37,34,9,318,20,180,185,401,25,79,34,"https://www.ted.com/talks/woody_norris_invents_amazing_things
"
21,13,32,19,64,18,58,45,36,180,171,2,9,43,"https://www.ted.com/talks/peter_ward_on_mass_extinctions
"
23,95,18,14,19,249,84,2,365,61,101,131,12,3,"https://www.ted.com/talks/aimee_mullins_on_running
"
24,14,185,9,36,5,109,7,42,143,155,4,1,20,"https://www.ted.com/talks/joe_derisi_hunts_the_next_killer_virus
"
14,40,8,7,4,8,114,4,112,6,82,227,6,3,"https://www.ted.com/talks/natalie_macmaster_and_donnell_leahy_play_the_cape_breton_fiddle
"
38,3,393,29,98,18,67,16,180,182,176,10,7,5,"https://www.ted.com/talks/bill_gross_on_new_energy
"
216,160,91,69,633,187,104,90,895,735,240,60,65,31,"https://www.ted.com/talks/bill_gates_unplugged
"
553,1754,1329,351,1206,2239,870,546,8130,738,2093,4027,182,138,"https://www.ted.com/talks/elizabeth_gilbert_on_genius
"
27,48,35,34,8,12,4,18,77,27,58,34,11,3,"https://www.ted.com/talks/milton_glaser_on_using_design_to_make_ideas_new
"
111,43,824,9,54,24,403,50,372,187,552,95,8,12,"https://www.ted.com/talks/david_merrill_demos_siftables_the_smart_blocks
"
190,48,356,98,1859,658,257,118,3420,706,639,376,48,38,"https://www.ted.com/talks/barry_schwartz_on_our_loss_of_wisdom
"
91,506,290,42,440,114,967,116,528,751,1271,49,63,32,"https://www.ted.com/talks/juan_enriquez_shares_mindboggling_new_science
"
18,7,49,20,119,146,79,10,655,34,159,220,0,7,"https://www.ted.com/talks/jose_abreu_on_kids_transformed_by_music
"
11,9,47,7,31,89,659,5,657,9,283,668,8,2,"https://www.ted.com/talks/astonishing_performance_by_a_venezuelan_youth_orchestra_1
"
26,22,29,18,464,157,216,15,785,369,246,262,12,13,"https://www.ted.com/talks/sylvia_earle_s_ted_prize_wish_to_protect_our_oceans
"
45,5,39,87,133,61,44,82,343,151,206,91,23,8,"https://www.ted.com/talks/jill_tarter_s_call_to_join_the_seti_search
"
31,16,328,16,18,25,463,3,87,185,388,58,3,4,"https://www.ted.com/talks/ed_ulbrich_shows_how_benjamin_button_got_his_face
"
54,25,17,5,390,80,447,15,156,543,100,6,16,12,"https://www.ted.com/talks/capt_charles_moore_on_the_seas_of_plastic
"
22,28,11,8,2,37,52,3,75,103,112,53,6,3,"https://www.ted.com/talks/richard_pyle_dives_the_twilight_zone
"
55,9,35,17,9,167,41,16,154,35,169,287,7,7,"https://www.ted.com/talks/miru_kim_s_underground_art
"
197,25,73,27,36,7,14,56,118,262,147,15,17,6,"https://www.ted.com/talks/evan_williams_on_listening_to_twitter_users
"
90,20,16,75,34,30,2,99,62,99,54,12,64,21,"https://www.ted.com/talks/brenda_laurel_on_making_games_for_girls
"
3,6,331,11,211,216,321,8,711,173,226,88,8,8,"https://www.ted.com/talks/willie_smits_restores_a_rainforest
"
